id,name,category,subcategory,latitude,longitude,city,description,rating,match_confidence,opening_hours,opening_hours_source,has_opening_hours,is_24_7,is_likely_open,has_match_confidence,score,has_valid_source,visit_duration,tags,tags_str,content_base,content_length,has_content_text,cluster_geo,has_cluster_geo,visit_duration_filled,rating_filled,match_confidence_filled,score_norm,rating_norm,match_confidence_norm,visit_duration_norm,quality_signal,similarity_score
335631,Homenatge a la Mediterrània - Plaça Sóller,fountain,fountain,41.4339,2.17634,Barcelona,,3.8,0.42,"Tu, Fr 10:00-13:30; Mo-Fr 17:00-21:00",OSM,True,False,True,True,2.7859999999999996,True,10,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,homenatge a la mediterrània - plaça sóller fountain fountain has_schedule|outdoor|quick_visit|urban,99,True,4,True,10,3.8,0.42,0.517899804547286,0.47619047619047605,0.3829787234042553,0.0,0.487234,
335633,Font circular de la Plaça de Karl Marx,fountain,fountain,41.4409,2.16279,Barcelona,,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font circular de la plaça de karl marx fountain fountain outdoor|quick_visit|urban,82,True,0,True,10,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.0,0.559638,
335637,Font de la Harry Walker,fountain,fountain,41.4396,2.1812,Barcelona,,4.0,0.5037655860349127,,,False,False,False,False,2.5084602244389025,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font de la harry walker fountain fountain outdoor|quick_visit|urban,67,True,4,True,10,4.0,0.5037655860349127,0.37293557914760317,0.5714285714285714,0.47209104897331144,0.0,0.437432,
335639,Homenatge a Manuel de Falla,fountain,fountain,41.442,2.16552,Barcelona,,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,homenatge a manuel de falla fountain fountain outdoor|quick_visit|urban,71,True,4,True,10,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.0,0.498535,
335641,La Flama,fountain,fountain,41.4276,2.1734,Barcelona,,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,la flama fountain fountain outdoor|quick_visit|urban,52,True,4,True,10,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.0,0.498535,
335643,Font de la Plaça de César Vallejo,fountain,fountain,41.4354,2.1682,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font de la plaça de césar vallejo fountain fountain outdoor|quick_visit|urban,77,True,4,True,10,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.0,0.59019,
335645,Can Verdaguer (Barcelona),cultural,museum,41.4343,2.17905,Barcelona,,4.1,0.44,"Mo-Th 12:30-23:00,Fr-Sa 12:30-00:00,Su 12:30-23:30",OSM,True,False,True,True,3.002,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,can verdaguer (barcelona) cultural museum culture|has_schedule|indoor|long_visit,80,True,4,True,120,4.1,0.44,0.6307206520205105,0.6190476190476188,0.4042553191489362,1.0,0.593833,
335647,Parque de la Pegaso,fountain,fountain,41.4272,2.18894,Barcelona,,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,parque de la pegaso fountain fountain outdoor|quick_visit|urban,63,True,4,True,10,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.0,0.467984,
335649,Font Cibernètica de Can Fabra,fountain,fountain,41.4341,2.19174,Barcelona,,4.6,0.57,24/7,OSM,True,True,True,True,3.3909999999999996,True,10,['always_open' 'has_schedule' 'outdoor' 'quick_visit' 'urban'],always_open|has_schedule|outdoor|quick_visit|urban,font cibernètica de can fabra fountain fountain always_open|has_schedule|outdoor|quick_visit|urban,98,True,4,True,10,4.6,0.57,0.8339026412199748,0.8571428571428569,0.5425531914893618,0.0,0.79601,
335651,Guèiser de la Plaça Islàndia,fountain,fountain,41.4171,2.18861,Barcelona,,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,guèiser de la plaça islàndia fountain fountain outdoor|quick_visit|urban,72,True,4,True,10,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.0,0.559638,
335653,Font de la Plaça de l'Assemblea de Cat,fountain,fountain,41.4248,2.18827,Barcelona,,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font de la plaça de l'assemblea de cat fountain fountain outdoor|quick_visit|urban,82,True,4,True,10,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.0,0.498535,
335655,Font de la Plaça del Congrés Eucarístic,fountain,fountain,41.4255,2.1806,Barcelona,,4.3,0.1,"Mo-Sa 09:00-14:00, 17:00-21:00; Su 09:00-14:00",OSM,True,False,True,True,3.0399999999999996,True,10,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,font de la plaça del congrés eucarístic fountain fountain has_schedule|outdoor|quick_visit|urban,96,True,4,True,10,4.3,0.1,0.6505687640759851,0.7142857142857141,0.042553191489361715,0.0,0.575296,
335657,Font del Cobi - Parc del Port Olímpic,fountain,fountain,41.3893,2.19866,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font del cobi - parc del port olímpic fountain fountain outdoor|quick_visit|urban,81,True,6,True,10,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.0,0.620741,
335659,Ritus de Primavera - Parc del Clot,fountain,fountain,41.4092,2.19041,Barcelona,,4.0,0.38,Mo-Fr 08:30-20:30,OSM,True,False,True,True,2.9139999999999997,True,10,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,ritus de primavera - parc del clot fountain fountain has_schedule|outdoor|quick_visit|urban,91,True,6,True,10,4.0,0.38,0.5847566030499376,0.5714285714285714,0.34042553191489366,0.0,0.544775,
335663,Font de la Plaça dels Voluntaris,fountain,fountain,41.3878,2.19616,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font de la plaça dels voluntaris fountain fountain outdoor|quick_visit|urban,76,True,6,True,10,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.0,0.59019,
335668,Cárcel Modelo de Barcelona,tourist_attraction,attraction,41.3828,2.14417,Barcelona,,4.7,0.67,"Mo-Fr 09:00-13:00,14:00-19:00; Sa,Su 10:00-18:00; PH off",OSM,True,False,True,True,3.491,True,60,['has_schedule'],has_schedule,cárcel modelo de barcelona tourist_attraction attraction has_schedule,69,True,5,True,60,4.7,0.67,0.8861345150501716,0.9047619047619047,0.6489361702127661,0.45454545454545453,0.855212,
335695,MUHBA El Call,cultural,museum,41.3826,2.17537,Barcelona,,4.3,0.4,"Fr-Su 12:00-20:00; We,Th 14:00-20:00",OSM,True,False,True,True,3.13,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,muhba el call cultural museum culture|has_schedule|indoor|long_visit,68,True,1,True,120,4.3,0.4,0.6975774505231621,0.7142857142857141,0.3617021276595745,1.0,0.651373,
335696,Coro,tourist_attraction,attraction,41.384,2.17656,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,[],,coro tourist_attraction attraction,34,True,1,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
335697,Cripta,tourist_attraction,attraction,41.3838,2.17686,Barcelona,,4.4,0.62,Mo-Sa 09:00-22:00; Su 10:00-21:00,OSM,True,False,True,True,3.266,True,60,['has_schedule'],has_schedule,cripta tourist_attraction attraction has_schedule,49,True,1,True,60,4.4,0.62,0.7686127989322294,0.761904761904762,0.5957446808510639,0.45454545454545453,0.741006,
335698,Claustro,tourist_attraction,attraction,41.3838,2.17613,Barcelona,,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,60,[],,claustro tourist_attraction attraction,38,True,1,True,60,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.45454545454545453,0.681844,
335699,Las 13 ocas del claustro,tourist_attraction,attraction,41.3838,2.17622,Barcelona,,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],,las 13 ocas del claustro tourist_attraction attraction,54,True,1,True,60,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.45454545454545453,0.467984,
335700,La Sala Capitular,tourist_attraction,attraction,41.3839,2.17604,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,la sala capitular tourist_attraction attraction,47,True,1,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
335783,Palacio Moja,monument,monument,41.3833,2.17192,Barcelona,palace,4.8,0.5,"Mo-Su 09:00-13:00, 16:00-21:00",OSM,True,False,True,True,3.51,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,palacio moja monument monument palace has_schedule|historic|touristic,69,True,1,True,25,4.8,0.5,0.8960585710779088,0.9523809523809521,0.46808510638297873,0.13636363636363635,0.845943,
335784,Hotel Oriente,monument,monument,41.3797,2.17423,Barcelona,hotel building,4.4,0.35,Mo-Sa 13:00-00:00,OSM,True,False,True,True,3.185,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,hotel oriente monument monument hotel building has_schedule|historic|touristic,78,True,1,True,25,4.4,0.35,0.7263049811297703,0.761904761904762,0.30851063829787234,0.13636363636363635,0.672536,
335785,Tablao Flamenco Cordobes,monument,memorial,41.379,2.17483,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,20,['historic' 'quick_visit' 'touristic'],historic|quick_visit|touristic,tablao flamenco cordobes monument memorial historic|quick_visit|touristic,73,True,1,True,20,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.09090909090909091,0.59019,
335786,Hotel 1898,monument,monument,41.3835,2.17101,Barcelona,building,4.7,0.3,Mo-Su 11:00-21:30,OSM,True,False,True,True,3.38,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,hotel 1898 monument monument building has_schedule|historic|touristic,69,True,1,True,25,4.7,0.3,0.8281571350986534,0.9047619047619047,0.2553191489361702,0.13636363636363635,0.761383,
336090,Parque de la Ciudadela,park,conservatory,41.3881,2.18752,Barcelona,urban park,4.4,0.84,Mo-Su 10:00-22:30,OSM,True,False,True,True,3.332,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,parque de la ciudadela park conservatory urban park culture|has_schedule|indoor,79,True,1,True,60,4.4,0.84,0.803085835660159,0.761904761904762,0.8297872340425533,0.45454545454545453,0.796796,
336091,Jardín de la Fundación Julio Muñoz Ramonet,park,conservatory,41.3965,2.14685,Barcelona,urban park,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,['culture' 'indoor'],culture|indoor,jardín de la fundación julio muñoz ramonet park conservatory urban park culture|indoor,86,True,3,True,60,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.45454545454545453,0.559638,
336092,A FAN OF,tourist_attraction,attraction,41.4052,2.15377,Barcelona,,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,[],,a fan of tourist_attraction attraction,38,True,3,True,60,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.45454545454545453,0.559638,
336093,Jardines de la Tamarita,park,conservatory,41.4107,2.13562,Barcelona,garden,4.6,0.98,10:00-dusk,OSM,True,False,True,True,3.514,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,jardines de la tamarita park conservatory garden culture|has_schedule|indoor,76,True,2,True,60,4.6,0.98,0.8981478460311166,0.8571428571428569,0.9787234042553191,0.45454545454545453,0.899983,
336095,Aglaya Huguet,tourist_attraction,attraction,41.4064,2.15385,Barcelona,,4.0,0.37,"Mo-Fr 07:00-16:00; Mo-We 18:00-23:00; Th,Fr 18:00-01:30; Sa 12:00-16:00",OSM,True,False,True,True,2.911,True,60,['has_schedule'],has_schedule,aglaya huguet tourist_attraction attraction has_schedule,56,True,3,True,60,4.0,0.37,0.5831896468350318,0.5714285714285714,0.3297872340425532,0.45454545454545453,0.542239,
336096,DE VER-DI,park,conservatory,41.4079,2.15302,Barcelona,,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,['culture' 'indoor'],culture|indoor,de ver-di park conservatory culture|indoor,42,True,3,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
336097,laLola Coworking,tourist_attraction,attraction,41.4085,2.15593,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,[],,lalola coworking tourist_attraction attraction,46,True,3,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
336098,Liant la tela,tourist_attraction,attraction,41.4088,2.15921,Barcelona,,4.6,0.29,Mo-Su 10:00-22:00,OSM,True,False,True,True,3.307,True,60,['has_schedule'],has_schedule,liant la tela tourist_attraction attraction has_schedule,56,True,3,True,60,4.6,0.29,0.79002786720261,0.8571428571428569,0.24468085106382978,0.45454545454545453,0.725005,
336099,Bcn Clay Studio,tourist_attraction,attraction,41.4073,2.15754,Barcelona,,4.5,0.39,Mo-Fr 08:00-20:30,OSM,True,False,True,True,3.267,True,60,['has_schedule'],has_schedule,bcn clay studio tourist_attraction attraction has_schedule,58,True,3,True,60,4.5,0.39,0.7691351176705313,0.8095238095238094,0.3510638297872341,0.45454545454545453,0.716522,
336100,Jardines del Mirador del Alcalde,park,conservatory,41.3675,2.16929,Barcelona,urban park,4.1,0.56,10:00-dusk,OSM,True,False,True,True,3.038,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,jardines del mirador del alcalde park conservatory urban park culture|has_schedule|indoor,89,True,1,True,60,4.1,0.56,0.6495241265993813,0.6190476190476188,0.5319148936170213,0.45454545454545453,0.624264,
336101,Rojosillon,tourist_attraction,attraction,41.4058,2.15389,Barcelona,,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,[],,rojosillon tourist_attraction attraction,40,True,3,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
336102,Taller Balam,tourist_attraction,attraction,41.4069,2.14754,Barcelona,,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,taller balam tourist_attraction attraction,42,True,3,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
336103,Valentina Falchi Artistic Jewellery,tourist_attraction,attraction,41.4092,2.15596,Barcelona,,4.4,0.3,"Tu-Sa 13:30-15:30, 20:30-23:30",OSM,True,False,True,True,3.17,True,60,['has_schedule'],has_schedule,valentina falchi artistic jewellery tourist_attraction attraction has_schedule,78,True,3,True,60,4.4,0.3,0.7184702000552408,0.761904761904762,0.2553191489361702,0.45454545454545453,0.659856,
336104,Jardines de Villa Cecilia,park,conservatory,41.3935,2.12172,Barcelona,garden,4.4,0.35,24/7,OSM,True,True,True,True,3.185,True,60,['always_open' 'culture' 'has_schedule' 'indoor'],always_open|culture|has_schedule|indoor,jardines de villa cecilia park conservatory garden always_open|culture|has_schedule|indoor,90,True,2,True,60,4.4,0.35,0.7263049811297703,0.761904761904762,0.30851063829787234,0.45454545454545453,0.672536,
336105,Minconi Sala Joyería Artesanal inspirada en la Naturaleza,tourist_attraction,attraction,41.4037,2.15133,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,[],,minconi sala joyería artesanal inspirada en la naturaleza tourist_attraction attraction,87,True,3,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
336106,Jardines de Ca n'Altimira,park,conservatory,41.4049,2.13119,Barcelona,garden,4.4,0.37,Mo 20:00-01:00; Tu-Fr 09:00-01:00; Sa 10:00-01:00; Su 11:00-01:00,OSM,True,False,True,True,3.1910000000000003,True,60,['culture' 'has_schedule' 'indoor'],culture|has_schedule|indoor,jardines de ca n'altimira park conservatory garden culture|has_schedule|indoor,78,True,2,True,60,4.4,0.37,0.7294388935595822,0.761904761904762,0.3297872340425532,0.45454545454545453,0.677608,
336107,Fuente del Eco,fountain,fountain,41.4404,2.14558,Barcelona,fountain,4.2,0.36,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.048,True,10,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,fuente del eco fountain fountain fountain has_schedule|outdoor|quick_visit|urban,80,True,0,True,10,4.2,0.36,0.654747313982401,0.6666666666666666,0.3191489361702128,0.0,0.607387,
336108,Font dels Dofins,fountain,fountain,41.4408,2.14475,Barcelona,fountain,3.3,0.44,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,2.4419999999999997,True,10,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,font dels dofins fountain fountain fountain has_schedule|outdoor|quick_visit|urban,82,True,0,True,10,3.3,0.44,0.3382221585714101,0.23809523809523803,0.4042553191489362,0.0,0.323095,
336109,Font de la Piràmide,fountain,fountain,41.4406,2.14607,Barcelona,fountain,4.3,0.45,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.1449999999999996,True,10,['has_schedule' 'outdoor' 'quick_visit' 'urban'],has_schedule|outdoor|quick_visit|urban,font de la piràmide fountain fountain fountain has_schedule|outdoor|quick_visit|urban,85,True,0,True,10,4.3,0.45,0.7054122315976914,0.7142857142857141,0.41489361702127664,0.0,0.664053,
336110,Font Heràldica,fountain,fountain,41.4389,2.14635,Barcelona,fountain,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font heràldica fountain fountain fountain outdoor|quick_visit|urban,67,True,0,True,10,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.0,0.620741,
336111,Font grutesca,fountain,fountain,41.4405,2.14406,Barcelona,fountain,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,font grutesca fountain fountain fountain outdoor|quick_visit|urban,66,True,0,True,10,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.0,0.620741,
336112,La Font Catalana,fountain,fountain,41.4217,2.17296,Barcelona,sculpture,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,10,['outdoor' 'quick_visit' 'urban'],outdoor|quick_visit|urban,la font catalana fountain fountain sculpture outdoor|quick_visit|urban,70,True,4,True,10,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.0,0.498535,
336113,Hivern,monument,monument,41.4403,2.14539,Barcelona,sculpture,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,25,['historic' 'touristic'],historic|touristic,hivern monument monument sculpture historic|touristic,53,True,0,True,25,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.13636363636363635,0.651293,
336114,Relleu de Deucalió i Pirra,cultural,artwork,41.4403,2.14535,Barcelona,sculpture,4.3,0.39,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.127,True,15,['art' 'has_schedule' 'quick_visit'],art|has_schedule|quick_visit,relleu de deucalió i pirra cultural artwork sculpture art|has_schedule|quick_visit,82,True,0,True,15,4.3,0.39,0.6960104943082561,0.7142857142857141,0.3510638297872341,0.045454545454545456,0.648837,
336115,Relleu de la translació d'una dona estimada per un déu,cultural,artwork,41.4405,2.14557,Barcelona,sculpture,4.2,0.28,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.024,True,15,['art' 'has_schedule' 'quick_visit'],art|has_schedule|quick_visit,relleu de la translació d'una dona estimada per un déu cultural artwork sculpture art|has_schedule|quick_visit,110,True,0,True,15,4.2,0.28,0.6422116642631539,0.6666666666666666,0.2340425531914894,0.045454545454545456,0.5871,
336116,Relleu de les Arts,cultural,artwork,41.4408,2.14506,Barcelona,sculpture,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,15,['art' 'quick_visit'],art|quick_visit,relleu de les arts cultural artwork sculpture art|quick_visit,61,True,0,True,15,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.045454545454545456,0.59019,
336117,Relleu de la Guerra,cultural,artwork,41.4408,2.14506,Barcelona,sculpture,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,15,['art' 'quick_visit'],art|quick_visit,relleu de la guerra cultural artwork sculpture art|quick_visit,62,True,0,True,15,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.045454545454545456,0.529087,
336118,Relleu de la Pau,cultural,artwork,41.4406,2.14492,Barcelona,sculpture,4.8,0.36,Mo-Fr 08:30-16:30,OSM,True,False,True,True,3.468,True,15,['art' 'has_schedule' 'quick_visit'],art|has_schedule|quick_visit,relleu de la pau cultural artwork sculpture art|has_schedule|quick_visit,72,True,0,True,15,4.8,0.36,0.8741211840692263,0.9523809523809521,0.3191489361702128,0.045454545454545456,0.81044,
336119,Relleu de les Ciències,cultural,artwork,41.4406,2.14491,Barcelona,sculpture,4.3,0.34,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.1119999999999997,True,15,['art' 'has_schedule' 'quick_visit'],art|has_schedule|quick_visit,relleu de les ciències cultural artwork sculpture art|has_schedule|quick_visit,78,True,0,True,15,4.3,0.34,0.6881757132337266,0.7142857142857141,0.29787234042553196,0.045454545454545456,0.636158,
336120,Casa Roviralta,monument,monument,41.4133,2.13472,Barcelona,,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,25,['historic' 'touristic'],historic|touristic,casa roviralta monument monument historic|touristic,51,True,2,True,25,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.13636363636363635,0.620741,
336121,Relleu d'Ariadna i Teseu,cultural,artwork,41.44,2.14583,Barcelona,sculpture,4.6,0.33,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.319,True,15,['art' 'has_schedule' 'quick_visit'],art|has_schedule|quick_visit,relleu d'ariadna i teseu cultural artwork sculpture art|has_schedule|quick_visit,80,True,0,True,15,4.6,0.33,0.7962956920622336,0.8571428571428569,0.2872340425531915,0.045454545454545456,0.735148,
336122,Bust d'home jove,monument,monument,41.4403,2.14534,Barcelona,sculpture,4.6,0.34,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.3219999999999996,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,bust d'home jove monument monument sculpture has_schedule|historic|touristic,76,True,0,True,25,4.6,0.34,0.7978626482771393,0.8571428571428569,0.29787234042553196,0.13636363636363635,0.737684,
336123,Bust de dona,monument,monument,41.4406,2.1456,Barcelona,sculpture,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,25,['historic' 'touristic'],historic|touristic,bust de dona monument monument sculpture historic|touristic,59,True,0,True,25,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.13636363636363635,0.529087,
336124,Bust 1 del jardí dels Boixos,monument,monument,41.4394,2.14688,Barcelona,sculpture,4.8,0.5037655860349127,,,False,False,False,False,2.9844602244389025,False,25,['historic' 'touristic'],historic|touristic,bust 1 del jardí dels boixos monument monument sculpture historic|touristic,75,True,0,True,25,4.8,0.5037655860349127,0.6215592985793386,0.9523809523809521,0.47209104897331144,0.13636363636363635,0.681844,
336125,Bust 2 del jardí dels Boixos,monument,monument,41.4394,2.14695,Barcelona,sculpture,4.4,0.38,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.194,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,bust 2 del jardí dels boixos monument monument sculpture has_schedule|historic|touristic,88,True,0,True,25,4.4,0.38,0.7310058497744879,0.761904761904762,0.34042553191489366,0.13636363636363635,0.680144,
336126,Bust escapçat de dona,monument,monument,41.44,2.1469,Barcelona,sculpture,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,25,['historic' 'touristic'],historic|touristic,bust escapçat de dona monument monument sculpture historic|touristic,68,True,0,True,25,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.13636363636363635,0.467984,
336127,Palau Desvalls,cultural,museum,41.4392,2.14662,Barcelona,mansion,4.5,0.26,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,True,False,True,True,3.2279999999999998,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,palau desvalls cultural museum mansion culture|has_schedule|indoor|long_visit,77,True,0,True,120,4.5,0.26,0.7487646868767547,0.8095238095238094,0.21276595744680854,1.0,0.683555,
336128,Palau del Marquès d'Alfarràs (Horta),administrative,courthouse,41.4392,2.14657,Barcelona,palace,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,20,['institutional' 'quick_visit'],institutional|quick_visit,palau del marquès d'alfarràs (horta) administrative courthouse palace institutional|quick_visit,95,True,0,True,20,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.09090909090909091,0.529087,
336129,Torre Sobirana,monument,monument,41.4393,2.14653,Barcelona,tower,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,25,['historic' 'touristic'],historic|touristic,torre sobirana monument monument tower historic|touristic,57,True,0,True,25,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.13636363636363635,0.620741,
